artist_id,artist_name,main_genre,tracks_count,genres_count,avg_popularity,max_popularity,avg_danceability,avg_energy,avg_valence,avg_tempo,avg_acousticness,avg_instrumentalness,avg_duration_ms,appeal_score,cost,duration_minutes,is_headliner
120,Loud Luxury,edm,2,1,72.5,75,0.6975,0.739,0.39349999999999996,120.9925,0.02602,4.8625e-05,147816.5,68.09804595426941,37597,90,1
121,TWOPILOTS,french,7,2,62.42857142857143,71,0.7314285714285714,0.8208571428571428,0.5415714285714286,114.29014285714285,0.10724285714285715,8.747e-05,166542.2857142857,68.06686827117262,33509,90,1
122,Saint Motel,alt-rock,2,1,69.0,70,0.5954999999999999,0.8965000000000001,0.5725,118.0005,0.0641,5.53e-05,205602.0,68.0519592704893,35519,90,1
123,Halsey,electro,37,9,68.24324324324324,84,0.6206756756756757,0.6735405405405406,0.4615945945945946,124.44605405405404,0.1543564864864865,0.020248205135135134,204738.51351351352,68.0454266541831,37084,90,1
124,Gaullin,electronic,7,2,61.714285714285715,68,0.7612857142857142,0.8071428571428572,0.3655,124.59328571428571,0.018291428571428573,0.06416428571428572,165132.7142857143,68.04207884122206,35744,90,1
125,The Archies,r-n-b,2,2,67.0,69,0.7464999999999999,0.798,0.966,122.417,0.4325,0.0,167199.5,67.98450286703684,37122,90,1
126,Shinda Kahlon,hip-hop,10,1,69.5,77,0.7647,0.6229,0.37801999999999997,109.1756,0.16087,0.06852054399999999,185356.3,67.98264307779533,36604,90,1
127,Lee Cabrera,disco,2,1,62.5,63,0.7155,0.912,0.52,126.009,0.004275,0.0010899999999999998,210476.0,67.94812643190727,34201,90,1
128,Bleech,disco,2,1,62.5,63,0.7155,0.912,0.52,126.009,0.004275,0.0010899999999999998,210476.0,67.94812643190727,32590,90,1
129,Sunny Malton,hip-hop,8,1,64.375,76,0.74225,0.75825,0.634875,105.58775,0.14338875,1.2625e-07,218112.25,67.94129998540353,37703,90,1
130,Lagique,edm,2,2,68.5,75,0.6885,0.8175,0.456,122.9385,0.0611,2.365e-06,142362.0,67.90857605470408,39638,90,1
131,Mika Singh,indian,7,2,58.857142857142854,70,0.742,0.8742857142857143,0.549,116.85957142857144,0.24092857142857144,0.019204947142857143,259162.42857142858,67.89651071104097,33172,90,1
132,Age Of Love,trance,2,1,61.0,64,0.748,0.9085000000000001,0.059649999999999995,130.002,0.0582,0.892,489480.0,67.8543402679877,32608,90,1
133,Harrdy Sandhu,pop,7,2,65.0,74,0.7014285714285714,0.7888571428571429,0.624,100.65385714285715,0.2924171428571429,2.1680000000000002e-05,201334.42857142858,67.85045618371922,33526,90,1
134,Vishal Dadlani,hip-hop,25,6,58.76,67,0.72988,0.78444,0.6606000000000001,120.96336,0.21032399999999998,0.0031905311999999996,261786.48,67.82724608787956,33753,90,1
135,The Neighbourhood,alt-rock,27,1,73.48148148148148,93,0.5422222222222223,0.6579999999999999,0.3564962962962963,108.53162962962962,0.07019768518518518,0.11560962037037037,227328.88888888888,67.81287674818782,36366,90,1
136,Dwin,electronic,2,1,59.5,63,0.8065,0.8835,0.19874999999999998,127.5615,0.055105,0.2725,159065.0,67.8035373460779,31699,90,1
137,Grand Funk Railroad,blues,2,2,67.0,70,0.746,0.7905,0.785,124.5805,0.1315,3.36e-05,204913.0,67.78522850867415,37325,90,1
138,Sleepy Hallow,r-n-b,7,1,73.28571428571429,81,0.8347142857142857,0.5052857142857142,0.7031428571428572,122.39042857142856,0.5697142857142857,6.288571428571428e-06,131643.14285714287,67.77634995467187,39061,90,1
139,Dubdogz,brazil,5,4,65.8,70,0.7534,0.7438,0.6158,123.36479999999999,0.037324,0.0010937800000000001,169546.4,67.66464894420236,36648,90,1
140,Diljit Dosanjh,pop-film,26,3,61.92307692307692,74,0.6963846153846155,0.7425384615384616,0.6366153846153846,123.2933076923077,0.16511,4.4734615384615386e-06,186419.8076923077,67.65379787843501,30974,90,1
141,Gang Starr,hardcore,3,1,64.66666666666667,66,0.7080000000000001,0.8403333333333333,0.7376666666666667,120.04566666666666,0.12313333333333333,5.045666666666666e-05,205577.33333333334,67.65363177114574,37812,90,1
142,Ana Mena,spanish,10,2,65.3,79,0.6965,0.7525000000000001,0.7189,120.05519999999999,0.168771,1.7100000000000002e-05,198433.3,67.65129716617476,38409,90,1
143,"Earth, Wind & Fire",disco,7,1,66.85714285714286,83,0.717,0.7300000000000001,0.8655714285714285,127.33385714285714,0.19875714285714285,0.0015935285714285714,256319.85714285713,67.63151329927115,38905,90,1
144,Schillist,brazil,2,1,69.0,69,0.7769999999999999,0.7175,0.348,122.0205,0.0643,0.3800063,156990.5,67.62694561044829,35377,90,1
145,Caesars,swedish,2,1,64.5,66,0.58,0.981,0.861,134.007,0.0171,1.07e-05,195666.0,67.62285161671315,34158,90,1
146,Krono,chicago-house,3,1,67.66666666666667,78,0.747,0.745,0.37433333333333335,119.95766666666667,0.05085666666666667,0.011569366666666666,242013.0,67.60354218144317,38633,90,1
147,WALK THE MOON,alt-rock,2,1,75.0,83,0.5305,0.8180000000000001,0.5025,130.515,0.007005,0.0,217520.0,67.56281906284963,40499,90,1
148,Gminxr,hip-hop,10,1,67.9,77,0.7939999999999999,0.6107,0.36303,104.7663,0.13685,0.010617431,169629.1,67.55012342605978,35854,90,1
149,Xzibit,hardcore,5,2,62.2,75,0.8708,0.7028000000000001,0.7876,92.3082,0.19288,1.1419999999999999e-05,249922.4,67.5042160398815,34288,90,1
150,DELLAFUENTE,latino,2,2,71.0,72,0.7905,0.661,0.754,130.9885,0.295,0.00805,202202.5,67.49060954159431,36549,90,1
151,MAMAMOO,k-pop,5,1,66.8,72,0.6517999999999999,0.8078,0.7150000000000001,119.69560000000001,0.11423800000000002,8.012e-06,192902.4,67.48388353330952,34834,90,1
152,Kaka,pop,3,1,65.66666666666667,67,0.7246666666666667,0.7986666666666666,0.6796666666666668,123.291,0.393,0.0,261765.33333333334,67.47104643264433,33009,90,1
153,Cults,hip-hop,2,2,81.5,82,0.47,0.741,0.27149999999999996,140.69299999999998,0.010555,0.17970000000000003,260133.0,67.4566155969466,42963,90,1
